"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 14:58:38 GMT 2024","Mon Sep 09 14:58:38 GMT 2024","0","","test_main","","","","test_division",""
"passed","Mon Sep 09 14:58:38 GMT 2024","Mon Sep 09 14:58:38 GMT 2024","0","","test_main","","","","test_multiplicacion",""
"passed","Mon Sep 09 14:58:38 GMT 2024","Mon Sep 09 14:58:38 GMT 2024","0","","test_main","","","","test_suma",""
"passed","Mon Sep 09 14:58:38 GMT 2024","Mon Sep 09 14:58:38 GMT 2024","0","","test_main","","","","test_resta",""
